ANO  USIN    JAN    FEV    MAR    ABR    MAI    JUN    JUL    AGO    SET    OUT    NOV    DEZ
XXXX  XXX XXXX.X XXXX.X XXXX.X XXXX.X XXXX.X XXXX.X XXXX.X XXXX.X XXXX.X XXXX.X XXXX.X XXXX.X
2018    1  -0.21  -0.17  -0.39  -0.47  -0.23  -0.47  -0.47  -0.37  -0.49  -0.18  -0.20  -0.18    1     Usos_Consuntivos - CAMARGOS
2022   24  -0.75  -0.84  -4.23 -11.68  -7.17 -18.11 -18.19 -13.86 -24.30  -7.60  -0.78  -0.97    1
2018   25  -0.68  -0.68  -2.14  -1.78  -1.56  -4.02  -4.62  -3.09  -5.38  -1.44  -0.69  -0.69    1     Usos_Consuntivos - NOVA PONTE
2019   25  -0.69  -0.69  -2.20  -1.82  -1.60  -4.15  -4.77  -3.19  -5.56  -1.48  -0.69  -0.70    1
2020   25  -0.69  -0.70  -2.26  -1.87  -1.64  -4.28  -4.92  -3.28  -5.74  -1.51  -0.70  -0.70    1
2021   25  -0.70  -0.70  -2.33  -1.92  -1.68  -4.41  -5.07  -3.38  -5.92  -1.55  -0.71  -0.71    1
2022   25  -0.71  -0.71  -2.39  -1.97  -1.72  -4.54  -5.22  -3.47  -6.10  -1.59  -0.72  -0.72    1
2018   26  -0.06  -0.06  -0.22  -1.14  -1.40  -3.13  -3.24  -2.31  -3.45  -0.21  -0.07  -0.06    1     Usos_Consuntivos - MIRANDA
2019   26  -0.06  -0.06  -0.23  -1.19  -1.45  -3.24  -3.35  -2.40  -3.58  -0.22  -0.07  -0.06    1
2020   26  -0.06  -0.06  -0.24  -1.23  -1.50  -3.35  -3.47  -2.48  -3.70  -0.23  -0.07  -0.06    1
2021   26  -0.06  -0.06  -0.24  -1.27  -1.54  -3.47  -3.59  -2.56  -3.83  -0.23  -0.07  -0.06    1
2022   26  -0.06  -0.06  -0.25  -1.31  -1.59  -3.58  -3.71  -2.65  -3.95  -0.24  -0.07  -0.06    1
2018   27  -0.01  -0.28  -0.38  -0.48  -0.48  -0.75  -0.77  -0.55  -0.87  -0.34  -0.13  -0.01    1     Usos_Consuntivos - CAPIM BRANC1
2019   27  -0.01  -0.29  -0.39  -0.50  -0.50  -0.78  -0.80  -0.57  -0.90  -0.35  -0.14  -0.01    1
2020   27  -0.01  -0.30  -0.41  -0.52  -0.51  -0.81  -0.83  -0.59  -0.93  -0.37  -0.14  -0.01    1
2021   27  -0.01  -0.31  -0.42  -0.54  -0.53  -0.83  -0.86  -0.61  -0.96  -0.38  -0.15  -0.01    1
2022   27  -0.01  -0.32  -0.43  -0.55  -0.55  -0.86  -0.88  -0.63  -0.99  -0.39  -0.15  -0.01    1
2018   27  -7.00  -7.00  -7.00  -7.00  -7.00  -7.00  -7.00  -7.00  -7.00  -7.00  -7.00  -7.00    1     Vazao_Remanescente - CAPIM BRANC1
2019   27  -7.00  -7.00  -7.00  -7.00  -7.00  -7.00  -7.00  -7.00  -7.00  -7.00  -7.00  -7.00    1
2020   27  -7.00  -7.00  -7.00  -7.00  -7.00  -7.00  -7.00  -7.00  -7.00  -7.00  -7.00  -7.00    1
2021   27  -7.00  -7.00  -7.00  -7.00  -7.00  -7.00  -7.00  -7.00  -7.00  -7.00  -7.00  -7.00    1
2022   27  -7.00  -7.00  -7.00  -7.00  -7.00  -7.00  -7.00  -7.00  -7.00  -7.00  -7.00  -7.00    1
2018   28  -0.02  -0.68  -0.91  -1.13  -1.13  -1.75  -1.80  -1.27  -2.02  -0.83  -0.32  -0.02    1     Usos_Consuntivos - CAPIM BRANC2
2019   28  -0.02  -0.70  -0.94  -1.18  -1.17  -1.81  -1.86  -1.32  -2.09  -0.86  -0.33  -0.02    1
2020   28  -0.02  -0.72  -0.97  -1.22  -1.21  -1.87  -1.93  -1.36  -2.16  -0.89  -0.34  -0.02    1
2021   28  -0.02  -0.75  -1.00  -1.26  -1.25  -1.94  -2.00  -1.41  -2.24  -0.92  -0.35  -0.02    1
2022   28  -0.02  -0.77  -1.04  -1.30  -1.29  -2.00  -2.06  -1.45  -2.31  -0.94  -0.36  -0.02    1
2018   28   7.00   7.00   7.00   7.00   7.00   7.00   7.00   7.00   7.00   7.00   7.00   7.00    1     Vazao_Remanescente - CAPIM BRANC2
2019   28   7.00   7.00   7.00   7.00   7.00   7.00   7.00   7.00   7.00   7.00   7.00   7.00    1
2020   28   7.00   7.00   7.00   7.00   7.00   7.00   7.00   7.00   7.00   7.00   7.00   7.00    1
2021   28   7.00   7.00   7.00   7.00   7.00   7.00   7.00   7.00   7.00   7.00   7.00   7.00    1
2022   28   7.00   7.00   7.00   7.00   7.00   7.00   7.00   7.00   7.00   7.00   7.00   7.00    1
2018   29  -0.57  -0.57  -0.90  -2.49  -2.80  -3.11  -3.63  -3.99  -3.78  -0.99  -0.57  -0.58    1     Usos_Consuntivos - CORUMBA IV
2019   29  -0.57  -0.58  -0.92  -2.57  -2.89  -3.22  -3.75  -4.13  -3.91  -1.01  -0.58  -0.59    1
2020   29  -0.58  -0.58  -0.94  -2.65  -2.98  -3.32  -3.88  -4.26  -4.04  -1.03  -0.59  -0.59    1
2021   29  -0.59  -0.59  -0.97  -2.73  -3.07  -3.42  -4.00  -4.40  -4.16  -1.06  -0.60  -0.60    1
2022   29  -0.60  -0.60  -0.99  -2.81  -3.16  -3.52  -4.12  -4.53  -4.29  -1.08  -0.61  -0.61    1
2018   30  -0.65  -0.65  -2.04  -4.62  -5.02  -5.93  -7.06  -7.60  -7.00  -1.45  -0.66  -0.66    1     Usos_Consuntivos - CORUMBA I
2019   30  -0.66  -0.66  -2.09  -4.77  -5.19  -6.13  -7.31  -7.86  -7.23  -1.48  -0.67  -0.67    1
2020   30  -0.67  -0.67  -2.15  -4.92  -5.36  -6.33  -7.55  -8.13  -7.47  -1.52  -0.67  -0.68    1
2021   30  -0.67  -0.67  -2.21  -5.08  -5.53  -6.53  -7.79  -8.39  -7.71  -1.55  -0.68  -0.68    1
2022   30  -0.68  -0.68  -2.27  -5.23  -5.69  -6.73  -8.03  -8.65  -7.95  -1.59  -0.69  -0.69    1
2018   31  -1.66  -5.40  -6.90 -10.67 -10.57 -15.76 -16.07 -13.20 -16.83  -6.73  -3.28  -1.74    1     Usos_Consuntivos - ITUMBIARA
2019   31  -1.69  -5.57  -7.12 -11.03 -10.93 -16.30 -16.63 -13.65 -17.41  -6.95  -3.37  -1.78    1
2020   31  -1.72  -5.74  -7.34 -11.39 -11.28 -16.85 -17.19 -14.11 -18.00  -7.16  -3.46  -1.81    1
2021   31  -1.75  -5.90  -7.56 -11.75 -11.64 -17.40 -17.75 -14.56 -18.59  -7.38  -3.55  -1.84    1
2022   31  -1.78  -6.07  -7.78 -12.11 -11.99 -17.94 -18.30 -15.01 -19.17  -7.59  -3.64  -1.87    1
2018   32  -0.29  -0.33  -0.38  -1.31  -2.97  -4.10  -4.21  -2.85  -4.15  -0.82  -0.31  -0.29    1     Usos_Consuntivos - CACH.DOURADA
2019   32  -0.29  -0.34  -0.38  -1.35  -3.07  -4.25  -4.36  -2.95  -4.30  -0.84  -0.31  -0.30    1
2020   32  -0.30  -0.34  -0.39  -1.39  -3.17  -4.39  -4.51  -3.04  -4.44  -0.86  -0.31  -0.30    1
2021   32  -0.30  -0.35  -0.39  -1.43  -3.27  -4.53  -4.65  -3.14  -4.59  -0.89  -0.32  -0.31    1
2022   32  -0.30  -0.35  -0.40  -1.48  -3.38  -4.68  -4.80  -3.24  -4.73  -0.91  -0.32  -0.31    1
2018   33  -7.55  -6.12 -12.35 -20.88 -30.74 -41.78 -44.10 -46.59 -39.80 -15.44  -6.18  -5.33    1     Usos_Consuntivos - SAO SIMAO
2019   33  -7.70  -6.22 -12.67 -21.53 -31.74 -43.19 -45.59 -48.18 -41.14 -15.88  -6.29  -5.40    1
2020   33  -7.85  -6.32 -13.00 -22.17 -32.75 -44.60 -47.09 -49.76 -42.48 -16.33  -6.39  -5.47    1
2021   33  -8.01  -6.42 -13.33 -22.81 -33.75 -46.01 -48.59 -51.35 -43.81 -16.77  -6.49  -5.54    1
2022   33  -8.16  -6.52 -13.66 -23.46 -34.76 -47.42 -50.08 -52.94 -45.15 -17.21  -6.59  -5.61    1
2018   37  19.40  19.37  19.33  19.05  19.27  18.64  18.71  18.65  19.10  19.10  18.27  19.00    1     Usos_Consuntivos - BARRA BONITA
2019   37  19.05  19.02  18.98  18.70  18.92  18.30  18.37  18.30  18.75  18.75  17.92  18.65    1
2020   37  18.70  18.67  18.64  18.36  18.57  17.95  18.02  17.95  18.40  18.40  17.57  18.30    1
2021   37  18.36  18.32  18.29  18.01  18.22  17.59  17.67  17.60  18.05  18.05  17.22  17.95    1
2022   37  18.01  17.97  17.94  17.66  17.87  17.25  17.33  17.25  17.69  17.69  16.87  17.60    1
2018   37 -49.10 -47.05 -47.86 -53.92 -48.51 -54.35 -55.40 -55.45 -52.58 -47.91 -58.30 -47.19    1     Usos_Consuntivos - BARRA BONITA
2019   37 -49.28 -47.23 -48.05 -54.09 -48.69 -54.52 -55.57 -55.62 -52.76 -48.09 -58.46 -47.37    1
2020   37 -49.46 -47.41 -48.23 -54.26 -48.87 -54.69 -55.74 -55.79 -52.93 -48.28 -58.63 -47.56    1
2021   37 -49.64 -47.60 -48.41 -54.43 -49.05 -54.86 -55.91 -55.96 -53.11 -48.46 -58.79 -47.75    1
2022   37 -49.82 -47.78 -48.60 -54.60 -49.24 -55.03 -56.08 -56.12 -53.29 -48.65 -58.95 -47.93    1
2018   38  -3.93  -1.29  -1.96  -6.58  -4.39  -8.62  -9.79  -9.39  -9.20  -3.75  -9.49  -1.31    1     Usos_Consuntivos - A.S. LIMA
2019   38  -4.01  -1.31  -2.00  -6.73  -4.48  -8.82 -10.02  -9.61  -9.41  -3.83  -9.72  -1.32    1
2020   38  -4.10  -1.32  -2.03  -6.88  -4.58  -9.02 -10.25  -9.83  -9.63  -3.91  -9.94  -1.34    1
2021   38  -4.18  -1.34  -2.06  -7.03  -4.68  -9.23 -10.49 -10.06  -9.85  -3.99 -10.17  -1.36    1
2022   38  -4.26  -1.36  -2.10  -7.18  -4.77  -9.43 -10.72 -10.28 -10.07  -4.06 -10.39  -1.37    1
2018   39  -3.16  -1.73  -2.24  -4.69  -3.74  -6.91  -7.78  -7.48  -6.16  -2.18  -8.52  -1.62    1     Usos_Consuntivos - IBITINGA
2019   39  -3.22  -1.75  -2.27  -4.79  -3.81  -7.06  -7.96  -7.64  -6.29  -2.22  -8.71  -1.64    1
2020   39  -3.28  -1.77  -2.30  -4.88  -3.89  -7.21  -8.13  -7.81  -6.43  -2.25  -8.90  -1.65    1
2021   39  -3.33  -1.79  -2.33  -4.98  -3.96  -7.36  -8.30  -7.98  -6.56  -2.28  -9.10  -1.67    1
2022   39  -3.39  -1.81  -2.37  -5.07  -4.03  -7.51  -8.48  -8.14  -6.69  -2.31  -9.29  -1.69    1
2018   40  -1.15  -0.84  -1.32  -3.16  -2.73  -4.59  -5.09  -4.44  -5.05  -1.95  -3.12  -0.85    1     Usos_Consuntivos - PROMISSAO
2019   40  -1.16  -0.85  -1.33  -3.22  -2.78  -4.69  -5.20  -4.54  -5.17  -1.98  -3.18  -0.85    1
2020   40  -1.18  -0.85  -1.35  -3.28  -2.83  -4.79  -5.32  -4.63  -5.28  -2.02  -3.24  -0.86    1
2021   40  -1.19  -0.85  -1.36  -3.35  -2.88  -4.89  -5.43  -4.73  -5.39  -2.05  -3.30  -0.86    1
2022   40  -1.20  -0.86  -1.38  -3.41  -2.93  -4.99  -5.54  -4.83  -5.50  -2.08  -3.36  -0.86    1
2018   42  -1.76  -0.43  -1.51  -3.71  -3.32  -5.33  -6.01  -5.22  -6.00  -2.76  -3.62  -0.44    1     Usos_Consuntivos - NAVANHANDAVA
2019   42  -1.80  -0.44  -1.54  -3.80  -3.39  -5.46  -6.15  -5.34  -6.15  -2.82  -3.71  -0.44    1
2020   42  -1.83  -0.44  -1.57  -3.89  -3.47  -5.59  -6.30  -5.47  -6.29  -2.88  -3.79  -0.44    1
2021   42  -1.87  -0.44  -1.60  -3.97  -3.54  -5.71  -6.44  -5.59  -6.44  -2.94  -3.87  -0.44    1
2022   42  -1.90  -0.44  -1.63  -4.06  -3.62  -5.84  -6.59  -5.71  -6.58  -3.00  -3.96  -0.45    1
2018   44  -5.25  -3.34  -3.80  -7.41  -8.02 -11.33 -12.40 -10.56 -10.12  -6.66  -9.31  -2.83    1     Usos_Consuntivos - I. SOLT. EQV
2019   44  -5.33  -3.37  -3.84  -7.55  -8.17 -11.58 -12.68 -10.78 -10.33  -6.78  -9.50  -2.84    1
2020   44  -5.41  -3.40  -3.88  -7.68  -8.32 -11.82 -12.95 -11.01 -10.54  -6.89  -9.69  -2.86    1
2021   44  -5.49  -3.43  -3.93  -7.82  -8.48 -12.07 -13.22 -11.22 -10.75  -7.01  -9.88  -2.87    1
2022   44  -5.57  -3.45  -3.97  -7.96  -8.63 -12.30 -13.49 -11.45 -10.96  -7.14 -10.06  -2.88    1
2018   45  -1.50  -1.52  -1.50  -1.67  -1.59  -1.68  -1.72  -1.68  -1.67  -1.63  -1.60  -1.49    1     Usos_Consuntivos - JUPIA
2019   45  -1.51  -1.53  -1.51  -1.69  -1.61  -1.70  -1.74  -1.70  -1.68  -1.65  -1.61  -1.51    1
2020   45  -1.53  -1.55  -1.53  -1.71  -1.63  -1.72  -1.76  -1.72  -1.70  -1.67  -1.63  -1.52    1
2021   45  -1.54  -1.56  -1.54  -1.73  -1.65  -1.74  -1.78  -1.74  -1.72  -1.69  -1.65  -1.54    1
2022   45  -1.56  -1.58  -1.56  -1.75  -1.66  -1.76  -1.80  -1.76  -1.74  -1.71  -1.67  -1.55    1
2018   46  -7.43  -6.34 -10.81 -15.68  -9.98 -17.86 -18.98 -20.79 -17.57 -18.65  -8.35  -7.35    1     Usos_Consuntivos - P. PRIMAVERA
2019   46  -7.50  -6.38 -10.98 -15.99 -10.12 -18.23 -19.38 -21.25 -17.93 -19.05  -8.44  -7.42    1
2020   46  -7.56  -6.41 -11.14 -16.30 -10.26 -18.60 -19.79 -21.71 -18.29 -19.44  -8.54  -7.48    1
2021   46  -7.63  -6.45 -11.31 -16.60 -10.40 -18.97 -20.19 -22.16 -18.66 -19.84  -8.63  -7.54    1
2022   46  -7.70  -6.48 -11.47 -16.91 -10.54 -19.35 -20.60 -22.62 -19.02 -20.23  -8.72  -7.60    1
2018   47  -0.98  -0.98  -0.98  -5.78  -2.21  -7.54  -9.59  -9.68  -4.95  -1.00  -9.86  -0.99    1     Usos_Consuntivos - A.A. LAYDNER
2019   47  -0.99  -0.99  -0.99  -5.92  -2.26  -7.72  -9.83  -9.92  -5.07  -1.01 -10.11  -1.00    1
2020   47  -1.00  -1.00  -1.00  -6.06  -2.30  -7.91 -10.07 -10.16  -5.19  -1.02 -10.36  -1.01    1
2021   47  -1.01  -1.01  -1.01  -6.20  -2.35  -8.09 -10.31 -10.40  -5.30  -1.03 -10.60  -1.02    1
2022   47  -1.03  -1.02  -1.03  -6.34  -2.39  -8.28 -10.55 -10.65  -5.42  -1.04 -10.85  -1.04    1
2018   48  -0.05  -0.05  -0.05  -0.08  -0.07  -0.25  -0.21  -0.27  -0.24  -0.06  -0.21  -0.05    1     Usos_Consuntivos - PIRAJU
2019   48  -0.05  -0.05  -0.05  -0.08  -0.07  -0.25  -0.21  -0.28  -0.25  -0.06  -0.22  -0.05    1
2020   48  -0.05  -0.05  -0.05  -0.08  -0.07  -0.26  -0.22  -0.28  -0.25  -0.06  -0.22  -0.05    1
