 P.CHAVE  MODIFICACOES E INDICES
 XXXXXXXX XXXXXXXXXXXXXXXXXXXXX
 USINA    1
 VAZMINT  11 2023 135.0
 USINA    30
 VAZMIN   120.0
 USINA    31
 VMAXT    11 2019  92.640 '%'
 VMAXT    12 2019  89.390 '%'
 VMAXT     1 2020  89.650 '%'
 VMAXT     2 2020  91.450 '%'
 VMAXT     3 2020  92.790 '%'
 VMAXT     4 2020 100.000 '%'
 VMAXT    11 2020  92.640 '%'
 VMAXT    12 2020  89.390 '%'
 VMAXT     1 2021  89.650 '%'
 VMAXT     2 2021  91.450 '%'
 VMAXT     3 2021  92.790 '%'
 VMAXT     4 2021 100.000 '%'
 VMAXT    11 2021  92.640 '%'
 VMAXT    12 2021  89.390 '%'
 VMAXT     1 2022  89.650 '%'
 VMAXT     2 2022  91.450 '%'
 VMAXT     3 2022  92.790 '%'
 VMAXT     4 2022 100.000 '%'
 VMAXT    11 2022  92.640 '%'
 VMAXT    12 2022  89.390 '%'
 VMAXT     1 2023  89.650 '%'
 VMAXT     2 2023  91.450 '%'
 VMAXT     3 2023  92.790 '%'
 VMAXT     4 2023 100.000 '%'
 VMAXT    11 2023  92.640 '%'
 VMAXT    12 2023  89.390 '%'
 VAZMIN   70.0
 USINA    32
 VAZMIN   20.0
 USINA    33
 VAZMINT   6 2019 450.0
 VMAXT    11 2019  74.840 '%'
 VMAXT    12 2019  66.550 '%'
 VMAXT     1 2020  65.160 '%'
 VMAXT     2 2020  70.220 '%'
 VMAXT     3 2020  75.360 '%'
 VMAXT     4 2020 100.000 '%'
 VMAXT    11 2020  74.840 '%'
 VMAXT    12 2020  66.550 '%'
 VMAXT     1 2021  65.160 '%'
 VMAXT     2 2021  70.220 '%'
 VMAXT     3 2021  75.360 '%'
 VMAXT     4 2021 100.000 '%'
 VMAXT    11 2021  74.840 '%'
 VMAXT    12 2021  66.550 '%'
 VMAXT     1 2022  65.160 '%'
 VMAXT     2 2022  70.220 '%'
 VMAXT     3 2022  75.360 '%'
 VMAXT     4 2022 100.000 '%'
 VMAXT    11 2022  74.840 '%'
 VMAXT    12 2022  66.550 '%'
 VMAXT     1 2023  65.160 '%'
 VMAXT     2 2023  70.220 '%'
 VMAXT     3 2023  75.360 '%'
 VMAXT     4 2023 100.000 '%'
 VMAXT    11 2023  74.840 '%'
 VMAXT    12 2023  66.550 '%'
 USINA    37
 VMAXT    11 2019  83.630 '%'
 VMAXT    12 2019  70.770 '%'
 VMAXT     1 2020  73.110 '%'
 VMAXT     2 2020  79.350 '%'
 VMAXT     3 2020  88.310 '%'
 VMAXT     4 2020  94.930 '%'
 VMAXT     5 2020  97.660 '%'
 VMAXT     6 2020 100.000 '%'
 VMAXT    11 2020  83.630 '%'
 VMAXT    12 2020  70.770 '%'
 VMAXT     1 2021  73.110 '%'
 VMAXT     2 2021  79.350 '%'
 VMAXT     3 2021  88.310 '%'
 VMAXT     4 2021  94.930 '%'
 VMAXT     5 2021  97.660 '%'
 VMAXT     6 2021 100.000 '%'
 VMAXT    11 2021  83.630 '%'
 VMAXT    12 2021  70.770 '%'
 VMAXT     1 2022  73.110 '%'
 VMAXT     2 2022  79.350 '%'
 VMAXT     3 2022  88.310 '%'
 VMAXT     4 2022  94.930 '%'
 VMAXT     5 2022  97.660 '%'
 VMAXT     6 2022 100.000 '%'
 VMAXT    11 2022  83.630 '%'
 VMAXT    12 2022  70.770 '%'
 VMAXT     1 2023  73.110 '%'
 VMAXT     2 2023  79.350 '%'
 VMAXT     3 2023  88.310 '%'
 VMAXT     4 2023  94.930 '%'
 VMAXT     5 2023  97.660 '%'
 VMAXT     6 2023 100.000 '%'
 VMAXT    11 2023  83.630 '%'
 VMAXT    12 2023  70.770 '%'
 VMINT     6 2019  48.290 '%'
 USINA    40
 VMAXT    11 2019  82.050 '%'
 VMAXT    12 2019  75.610 '%'
 VMAXT     1 2020  75.230 '%'
 VMAXT     2 2020  78.520 '%'
 VMAXT     3 2020  82.750 '%'
 VMAXT     4 2020 100.000 '%'
 VMAXT    11 2020  82.050 '%'
 VMAXT    12 2020  75.610 '%'
 VMAXT     1 2021  75.230 '%'
 VMAXT     2 2021  78.520 '%'
 VMAXT     3 2021  82.750 '%'
 VMAXT     4 2021 100.000 '%'
 VMAXT    11 2021  82.050 '%'
 VMAXT    12 2021  75.610 '%'
 VMAXT     1 2022  75.230 '%'
 VMAXT     2 2022  78.520 '%'
 VMAXT     3 2022  82.750 '%'
 VMAXT     4 2022 100.000 '%'
 VMAXT    11 2022  82.050 '%'
 VMAXT    12 2022  75.610 '%'
 VMAXT     1 2023  75.230 '%'
 VMAXT     2 2023  78.520 '%'
 VMAXT     3 2023  82.750 '%'
 VMAXT     4 2023 100.000 '%'
 VMAXT    11 2023  82.050 '%'
 VMAXT    12 2023  75.610 '%'
 VMINT     6 2019  28.950 '%'
 VAZMIN   160.0
 USINA    45
 VAZMINT   6 2019 4000.0
 USINA    46
 VAZMINT   6 2019 4600.0
 USINA    49
 VMAXT     6 2019  89.610 '%'
 VMAXT     7 2019  95.420 '%'
 VMAXT     8 2019  98.030 '%'
 VMAXT     9 2019  91.530 '%'
 VMAXT    10 2019 100.000 '%'
 VMAXT    11 2019  87.050 '%'
 VMAXT    12 2019  78.220 '%'
 VMAXT     1 2020  73.890 '%'
 VMAXT     2 2020  94.120 '%'
 VMAXT     3 2020  98.030 '%'
 VMAXT     4 2020  92.830 '%'
 VMAXT     5 2020  85.770 '%'
 VMAXT     6 2020  89.610 '%'
 VMAXT     7 2020  95.420 '%'
 VMAXT     8 2020  98.030 '%'
 VMAXT     9 2020  91.530 '%'
 VMAXT    10 2020 100.000 '%'
 VMAXT    11 2020  87.050 '%'
 VMAXT    12 2020  78.220 '%'
 VMAXT     1 2021  73.890 '%'
 VMAXT     2 2021  94.120 '%'
 VMAXT     3 2021  98.030 '%'
 VMAXT     4 2021  92.830 '%'
 VMAXT     5 2021  85.770 '%'
 VMAXT     6 2021  89.610 '%'
 VMAXT     7 2021  95.420 '%'
 VMAXT     8 2021  98.030 '%'
 VMAXT     9 2021  91.530 '%'
 VMAXT    10 2021 100.000 '%'
 VMAXT    11 2021  87.050 '%'
 VMAXT    12 2021  78.220 '%'
 VMAXT     1 2022  73.890 '%'
 VMAXT     2 2022  94.120 '%'
 VMAXT     3 2022  98.030 '%'
 VMAXT     4 2022  92.830 '%'
 VMAXT     5 2022  85.770 '%'
 VMAXT     6 2022  89.610 '%'
 VMAXT     7 2022  95.420 '%'
 VMAXT     8 2022  98.030 '%'
 VMAXT     9 2022  91.530 '%'
 VMAXT    10 2022 100.000 '%'
 VMAXT    11 2022  87.050 '%'
 VMAXT    12 2022  78.220 '%'
 VMAXT     1 2023  73.890 '%'
 VMAXT     2 2023  94.120 '%'
 VMAXT     3 2023  98.030 '%'
 VMAXT     4 2023  92.830 '%'
 VMAXT     5 2023  85.770 '%'
 VMAXT     6 2023  89.610 '%'
 VMAXT     7 2023  95.420 '%'
 VMAXT     8 2023  98.030 '%'
 VMAXT     9 2023  91.530 '%'
 VMAXT    10 2023 100.000 '%'
 VMAXT    11 2023  87.050 '%'
 VMAXT    12 2023  78.220 '%'
 USINA    61
 VMAXT    12 2019  86.760 '%'
 VMAXT     1 2020  83.400 '%'
 VMAXT     2 2020 100.000 '%'
 VMAXT    12 2020  86.760 '%'
 VMAXT     1 2021  83.400 '%'
 VMAXT     2 2021 100.000 '%'
 VMAXT    12 2021  86.760 '%'
 VMAXT     1 2022  83.400 '%'
 VMAXT     2 2022 100.000 '%'
 VMAXT    12 2022  86.760 '%'
 VMAXT     1 2023  83.400 '%'
 VMAXT     2 2023 100.000 '%'
 VMAXT    12 2023  86.760 '%'
 USINA    77
 VMAXT     6 2019  91.250 '%'
 VMAXT     7 2019 100.000 '%'
 VMAXT     5 2020  91.250 '%'
 VMAXT     7 2020 100.000 '%'
 VMAXT     5 2021  91.250 '%'
 VMAXT     7 2021 100.000 '%'
 VMAXT     5 2022  91.250 '%'
 VMAXT     7 2022 100.000 '%'
 VMAXT     5 2023  91.250 '%'
 VMAXT     7 2023 100.000 '%'
 USINA    78
 VAZMIN   200.0
 USINA    82
 VAZMIN   200.0
 USINA    92
 VAZMIN   150.0
 USINA    117
 VMAXT     6 2019  92.760 '%'
 VMAXT     7 2019  95.390 '%'
 VMAXT    11 2019  94.560 '%'
 VMAXT    12 2019  89.020 '%'
 VMAXT     1 2020  77.120 '%'
 VMAXT     2 2020  85.720 '%'
 VMAXT     3 2020  85.850 '%'
 VMAXT     4 2020  92.760 '%'
 VMAXT     7 2020  95.390 '%'
 VMAXT    11 2020  94.560 '%'
 VMAXT    12 2020  89.020 '%'
 VMAXT     1 2021  77.120 '%'
 VMAXT     2 2021  85.720 '%'
 VMAXT     3 2021  85.850 '%'
 VMAXT     4 2021  92.760 '%'
 VMAXT     7 2021  95.390 '%'
 VMAXT    11 2021  94.560 '%'
 VMAXT    12 2021  89.020 '%'
 VMAXT     1 2022  77.120 '%'
 VMAXT     2 2022  85.720 '%'
 VMAXT     3 2022  85.850 '%'
 VMAXT     4 2022  92.760 '%'
 VMAXT     7 2022  95.390 '%'
 VMAXT    11 2022  94.560 '%'
 VMAXT    12 2022  89.020 '%'
 VMAXT     1 2023  77.120 '%'
 VMAXT     2 2023  85.720 '%'
 VMAXT     3 2023  85.850 '%'
 VMAXT     4 2023  92.760 '%'
 VMAXT     7 2023  95.390 '%'
 VMAXT    11 2023  94.560 '%'
 VMAXT    12 2023  89.020 '%'
 USINA    118
 VMAXT     6 2019  90.260 '%'
 VMAXT     7 2019  91.670 '%'
 VMAXT     8 2019  92.280 '%'
 VMAXT     9 2019  91.370 '%'
 VMAXT    10 2019  89.450 '%'
 VMAXT    11 2019  87.950 '%'
 VMAXT    12 2019  87.050 '%'
 VMAXT     1 2020  80.990 '%'
 VMAXT     2 2020  84.300 '%'
 VMAXT     3 2020  87.150 '%'
 VMAXT     4 2020  88.850 '%'
 VMAXT     5 2020  89.960 '%'
 VMAXT     6 2020  90.260 '%'
 VMAXT     7 2020  91.670 '%'
 VMAXT     8 2020  92.280 '%'
 VMAXT     9 2020  91.370 '%'
 VMAXT    10 2020  89.450 '%'
 VMAXT    11 2020  87.950 '%'
 VMAXT    12 2020  87.050 '%'
 VMAXT     1 2021  80.990 '%'
 VMAXT     2 2021  84.300 '%'
 VMAXT     3 2021  87.150 '%'
 VMAXT     4 2021  88.850 '%'
 VMAXT     5 2021  89.960 '%'
 VMAXT     6 2021  90.260 '%'
 VMAXT     7 2021  91.670 '%'
 VMAXT     8 2021  92.280 '%'
 VMAXT     9 2021  91.370 '%'
 VMAXT    10 2021  89.450 '%'
 VMAXT    11 2021  87.950 '%'
 VMAXT    12 2021  87.050 '%'
 VMAXT     1 2022  80.990 '%'
 VMAXT     2 2022  84.300 '%'
 VMAXT     3 2022  87.150 '%'
 VMAXT     4 2022  88.850 '%'
 VMAXT     5 2022  89.960 '%'
 VMAXT     6 2022  90.260 '%'
 VMAXT     7 2022  91.670 '%'
 VMAXT     8 2022  92.280 '%'
 VMAXT     9 2022  91.370 '%'
 VMAXT    10 2022  89.450 '%'
 VMAXT    11 2022  87.950 '%'
 VMAXT    12 2022  87.050 '%'
 VMAXT     1 2023  80.990 '%'
 VMAXT     2 2023  84.300 '%'
 VMAXT     3 2023  87.150 '%'
 VMAXT     4 2023  88.850 '%'
 VMAXT     5 2023  89.960 '%'
 VMAXT     6 2023  90.260 '%'
 VMAXT     7 2023  91.670 '%'
 VMAXT     8 2023  92.280 '%'
 VMAXT     9 2023  91.370 '%'
 VMAXT    10 2023  89.450 '%'
 VMAXT    11 2023  87.950 '%'
 VMAXT    12 2023  87.050 '%'
 VAZMIN   6.0
 USINA    278
 VAZMIN   95.0
 USINA    4
 VAZMIN   60.0
 USINA    28
 VAZMIN   72.0
 USINA    34
 VMAXT    11 2019  60.830 '%'
 VMAXT    12 2019  48.300 '%'
 VMAXT     1 2020  46.360 '%'
 VMAXT     2 2020  54.680 '%'
 VMAXT     3 2020  61.680 '%'
 VMAXT     4 2020 100.000 '%'
 VMAXT    11 2020  60.830 '%'
 VMAXT    12 2020  48.300 '%'
 VMAXT     1 2021  46.360 '%'
 VMAXT     2 2021  54.680 '%'
 VMAXT     3 2021  61.680 '%'
 VMAXT     4 2021 100.000 '%'
 VMAXT    11 2021  60.830 '%'
 VMAXT    12 2021  48.300 '%'
 VMAXT     1 2022  46.360 '%'
 VMAXT     2 2022  54.680 '%'
 VMAXT     3 2022  61.680 '%'
 VMAXT     4 2022 100.000 '%'
 VMAXT    11 2022  60.830 '%'
 VMAXT    12 2022  48.300 '%'
 VMAXT     1 2023  46.360 '%'
 VMAXT     2 2023  54.680 '%'
 VMAXT     3 2023  61.680 '%'
 VMAXT     4 2023 100.000 '%'
 VMAXT    11 2023  60.830 '%'
 VMAXT    12 2023  48.300 '%'
 VMINT     6 2019  45.880 '%'
 VOLMIN   15563.6 'h'
 USINA    43
 VMAXT    11 2019  60.620 '%'
 VMAXT    12 2019  48.000 '%'
 VMAXT     1 2020  46.050 '%'
 VMAXT     2 2020  54.410 '%'
 VMAXT     3 2020  61.470 '%'
 VMAXT     4 2020 100.000 '%'
 VMAXT    11 2020  60.620 '%'
 VMAXT    12 2020  48.000 '%'
 VMAXT     1 2021  46.050 '%'
 VMAXT     2 2021  54.410 '%'
 VMAXT     3 2021  61.470 '%'
 VMAXT     4 2021 100.000 '%'
 VMAXT    11 2021  60.620 '%'
 VMAXT    12 2021  48.000 '%'
 VMAXT     1 2022  46.050 '%'
 VMAXT     2 2022  54.410 '%'
 VMAXT     3 2022  61.470 '%'
 VMAXT     4 2022 100.000 '%'
 VMAXT    11 2022  60.620 '%'
 VMAXT    12 2022  48.000 '%'
 VMAXT     1 2023  46.050 '%'
 VMAXT     2 2023  54.410 '%'
 VMAXT     3 2023  61.470 '%'
 VMAXT     4 2023 100.000 '%'
 VMAXT    11 2023  60.620 '%'
 VMAXT    12 2023  48.000 '%'
 VMINT     6 2019  45.570 '%'
 USINA    73
 VAZMIN   10.0
 USINA    91
 VAZMIN   120.0
 USINA    27
 VAZMIN   72.0
 USINA    47
 VAZMINT   6 2019 60.0
 VAZMINT  12 2019 147.0
 VMAXT     6 2019  88.170 '%'
 VMAXT     7 2019  92.300 '%'
 VMAXT     8 2019  95.080 '%'
 VMAXT     9 2019  90.920 '%'
 VMAXT    10 2019 100.000 '%'
 VMAXT    11 2019  89.540 '%'
 VMAXT    12 2019  86.800 '%'
 VMAXT     1 2020  84.090 '%'
 VMAXT     2 2020  88.170 '%'
 VMAXT     3 2020  95.080 '%'
 VMAXT     4 2020  90.920 '%'
 VMAXT     5 2020  85.440 '%'
 VMAXT     6 2020  88.170 '%'
 VMAXT     7 2020  92.300 '%'
 VMAXT     8 2020  95.080 '%'
 VMAXT     9 2020  90.920 '%'
 VMAXT    10 2020 100.000 '%'
 VMAXT    11 2020  89.540 '%'
 VMAXT    12 2020  86.800 '%'
 VMAXT     1 2021  84.090 '%'
 VMAXT     2 2021  88.170 '%'
 VMAXT     3 2021  95.080 '%'
 VMAXT     4 2021  90.920 '%'
 VMAXT     5 2021  85.440 '%'
 VMAXT     6 2021  88.170 '%'
 VMAXT     7 2021  92.300 '%'
 VMAXT     8 2021  95.080 '%'
 VMAXT     9 2021  90.920 '%'
 VMAXT    10 2021 100.000 '%'
 VMAXT    11 2021  89.540 '%'
 VMAXT    12 2021  86.800 '%'
 VMAXT     1 2022  84.090 '%'
 VMAXT     2 2022  88.170 '%'
 VMAXT     3 2022  95.080 '%'
 VMAXT     4 2022  90.920 '%'
 VMAXT     5 2022  85.440 '%'
 VMAXT     6 2022  88.170 '%'
 VMAXT     7 2022  92.300 '%'
 VMAXT     8 2022  95.080 '%'
 VMAXT     9 2022  90.920 '%'
 VMAXT    10 2022 100.000 '%'
 VMAXT    11 2022  89.540 '%'
 VMAXT    12 2022  86.800 '%'
 VMAXT     1 2023  84.090 '%'
 VMAXT     2 2023  88.170 '%'
 VMAXT     3 2023  95.080 '%'
 VMAXT     4 2023  90.920 '%'
 VMAXT     5 2023  85.440 '%'
 VMAXT     6 2023  88.170 '%'
 VMAXT     7 2023  92.300 '%'
 VMAXT     8 2023  95.080 '%'
 VMAXT     9 2023  90.920 '%'
 VMAXT    10 2023 100.000 '%'
 VMAXT    11 2023  89.540 '%'
 VMAXT    12 2023  86.800 '%'
 USINA    86
 VAZMIN   16.0
 USINA    95
 VAZMIN   1.0
 USINA    305
 VAZMIN   40.0
 USINA    119
 VAZMIN   6.0
 USINA    281
 VAZMIN   35.0
 USINA    20
 VAZMIN   23.0
 USINA    102
 VAZMIN   50.0
 USINA    101
 VAZMIN   44.0
 USINA    57
 VAZMIN   60.0
 USINA    83
 VAZMIN   200.0
 USINA    89
 VAZMIN   81.0
 USINA    319
 VAZMIN   60.0
 USINA    111
 VMAXT     6 2019  90.170 '%'
 VMAXT     9 2019  90.470 '%'
 VMAXT    10 2019  96.720 '%'
 VMAXT    11 2019  91.660 '%'
 VMAXT     4 2020  89.870 '%'
 VMAXT     5 2020  90.170 '%'
 VMAXT     9 2020  90.470 '%'
 VMAXT    10 2020  96.720 '%'
 VMAXT    11 2020  91.660 '%'
 VMAXT     4 2021  89.870 '%'
 VMAXT     5 2021  90.170 '%'
 VMAXT     9 2021  90.470 '%'
 VMAXT    10 2021  96.720 '%'
 VMAXT    11 2021  91.660 '%'
 VMAXT     4 2022  89.870 '%'
 VMAXT     5 2022  90.170 '%'
 VMAXT     9 2022  90.470 '%'
 VMAXT    10 2022  96.720 '%'
 VMAXT    11 2022  91.660 '%'
 VMAXT     4 2023  89.870 '%'
 VMAXT     5 2023  90.170 '%'
 VMAXT     9 2023  90.470 '%'
 VMAXT    10 2023  96.720 '%'
 VMAXT    11 2023  91.660 '%'
 USINA    114
 VAZMIN   15.0
 USINA    120
 VMINT     6 2019  20.000 '%'
 VAZMIN   4.0
 USINA    122
 VMAXT    11 2019  97.370 '%'
 VMAXT    12 2019  92.110 '%'
 VMAXT     1 2020  84.210 '%'
 VMAXT     2 2020  94.740 '%'
 VMAXT     3 2020  97.370 '%'
 VMAXT     4 2020 100.000 '%'
 VMAXT    11 2020  97.370 '%'
 VMAXT    12 2020  92.110 '%'
 VMAXT     1 2021  84.210 '%'
 VMAXT     2 2021  94.740 '%'
 VMAXT     3 2021  97.370 '%'
 VMAXT     4 2021 100.000 '%'
 VMAXT    11 2021  97.370 '%'
 VMAXT    12 2021  92.110 '%'
 VMAXT     1 2022  84.210 '%'
 VMAXT     2 2022  94.740 '%'
 VMAXT     3 2022  97.370 '%'
 VMAXT     4 2022 100.000 '%'
 VMAXT    11 2022  97.370 '%'
 VMAXT    12 2022  92.110 '%'
 VMAXT     1 2023  84.210 '%'
 VMAXT     2 2023  94.740 '%'
 VMAXT     3 2023  97.370 '%'
 VMAXT     4 2023 100.000 '%'
